chrom,TSS,TES,symbol,log2FoldChange,peak_chrom,start,end,peak_id,peak_count,strand,number_of_overlaps,id,TKO_mean_exp
chr19,44561350,44564349,Hif1an,0.39069886036510587,.,-1,-1,.,-1,.,0,ENSMUSG00000036450,10.412213757696522
chr19,45658813,45661812,Fbxw4,0.2873983813372502,.,-1,-1,.,-1,.,0,ENSMUSG00000040913,13.08820603177522
chr19,46043386,46046385,Pprc1,-0.11853952580058519,.,-1,-1,.,-1,.,0,ENSMUSG00000055491,12.674656829601231
chr19,46074363,46077362,Nolc1,-0.2794213925087894,.,-1,-1,.,-1,.,0,ENSMUSG00000015176,13.674641067471331
chr19,46151009,46154008,Gbf1,0.21640968961587856,.,-1,-1,.,-1,.,0,ENSMUSG00000025224,12.84654203829396
chr19,53038715,53041714,Xpnpep1,0.016807704427892586,chr19,53036201,53051799,peak_6455,35.38391181589849,.,2999,ENSMUSG00000025027,14.10338328620183
chr19,53138943,53141942,Add3,0.09347607353419021,.,-1,-1,.,-1,.,0,ENSMUSG00000025026,10.730663799332559
chr19,53389079,53392078,Smndc1,0.036814007966183,chr19,53391401,53519799,peak_6459,524.9694741024551,.,677,ENSMUSG00000025024,14.086461133184837
chr19,53942806,53945805,Shoc2,0.38948059209212765,chr19,53941201,53942999,peak_6466,1.517573870031499,.,193,ENSMUSG00000024976,12.85176082109161
chr19,60579526,60582525,Cacul1,0.6126221142143871,.,-1,-1,.,-1,.,0,ENSMUSG00000033417,11.435861030987875
